EXTERNAL,INTERNAL,Time
1,1,0.0201079
1,795501,20.8025
1,1591001,41.3427
795501,1,20.0432
795501,795501,39.832
795501,1591001,59.3513
1591001,1,39.2623
1591001,795501,60.8572
1591001,1591001,79.2659
