EXTERNAL,INTERNAL,Time
1,1,0.024495
1,795501,48.16
1,1591001,96.5911
795501,1,34.7207
795501,795501,82.8779
795501,1591001,131.615
1591001,1,69.5405
1591001,795501,117.358
1591001,1591001,165.065
